tweet_id,is_hired_1mo,lost_job_1mo,job_search,is_unemployed,job_offer
783573259035906048,0.0,0.0,0.0,0.0,0.0
1079160998613958656,0.0,0.0,0.0,0.0,0.0
328017987271540736,0.0,0.0,0.0,0.0,0.0
540000531553341440,0.0,0.0,0.0,0.0,0.0
1217176495044595719,0.0,0.0,0.0,0.0,0.0
481963512499941378,0.0,0.0,0.0,0.0,0.0
1180760885188542464,0.0,0.0,0.0,0.0,0.0
1137089467360038912,0.0,0.0,0.0,0.0,0.0
1213811402948988929,0.0,0.0,0.0,0.0,0.0
288813207508893697,0.0,0.0,0.0,0.0,0.0
803385356024479744,0.0,0.0,0.0,0.0,0.0
451127354832584704,0.0,0.0,0.0,0.0,0.0
3351799494873088,0.0,0.0,0.0,0.0,0.0
1129600644384460801,0.0,0.0,0.0,0.0,0.0
360165321140748290,0.0,0.0,0.0,0.0,0.0
655996481476792320,0.0,0.0,0.0,0.0,0.0
459543384776908800,0.0,0.0,0.0,0.0,0.0
123160462341849089,0.0,0.0,0.0,0.0,0.0
1108138316115910656,0.0,0.0,0.0,0.0,0.0
844211700798820353,0.0,0.0,0.0,0.0,0.0
1164322209919201280,0.0,0.0,0.0,0.0,0.0
944091516980535296,0.0,0.0,0.0,0.0,0.0
1071874603306364929,0.0,0.0,0.0,0.0,0.0
374760936810098688,0.0,0.0,0.0,0.0,0.0
355523060457152512,0.0,0.0,0.0,0.0,0.0
375592853902077952,0.0,0.0,0.0,0.0,0.0
737837337640472576,0.0,0.0,0.0,0.0,0.0
926305678393860096,0.0,0.0,0.0,0.0,0.0
900602633513082880,0.0,0.0,0.0,0.0,0.0
463936350958260224,0.0,0.0,0.0,1.0,0.0
241024970753441792,0.0,0.0,1.0,1.0,0.0
337364484433784832,0.0,0.0,1.0,0.0,0.0
348139538683666432,0.0,0.0,1.0,1.0,0.0
852392648589668352,0.0,0.0,1.0,1.0,0.0
377957275320610816,0.0,0.0,1.0,0.0,0.0
627160848939638784,0.0,0.0,1.0,1.0,0.0
1204958018716106752,0.0,0.0,1.0,0.0,0.0
212278812153610241,0.0,0.0,0.0,0.0,0.0
9202405850,0.0,0.0,1.0,1.0,0.0
785990855395987456,0.0,0.0,1.0,0.0,0.0
60156081124544512,0.0,0.0,1.0,0.0,0.0
376893540736847872,0.0,0.0,1.0,1.0,0.0
99264182142246912,0.0,0.0,1.0,0.0,0.0
1230880018844340232,0.0,0.0,1.0,1.0,0.0
320740021613232128,0.0,0.0,1.0,1.0,0.0
103458483747307520,0.0,0.0,0.0,0.0,0.0
304703952535031808,0.0,0.0,1.0,0.0,0.0
604166535146426371,0.0,0.0,1.0,0.0,0.0
9847215858,0.0,0.0,1.0,0.0,0.0
376446660810780672,0.0,0.0,1.0,0.0,0.0
388046298407919616,0.0,0.0,1.0,0.0,0.0
628995441707782144,0.0,0.0,1.0,1.0,0.0
278360814048669696,0.0,0.0,0.0,0.0,0.0
1067263025919352832,0.0,0.0,1.0,0.0,0.0
697849702037860352,0.0,0.0,1.0,0.0,0.0
493148472359395329,0.0,0.0,1.0,1.0,0.0
235938516742332416,0.0,0.0,1.0,1.0,0.0
1051541433679667200,0.0,0.0,0.0,0.0,0.0
894424769273245697,0.0,0.0,1.0,0.0,0.0
454987201139310592,0.0,0.0,1.0,1.0,0.0
445730163217948672,0.0,0.0,1.0,1.0,0.0
15236458644,0.0,0.0,1.0,1.0,0.0
76495932690141184,0.0,0.0,1.0,1.0,0.0
8794651967,0.0,0.0,1.0,1.0,0.0
1065096798509912064,0.0,0.0,1.0,0.0,0.0
319176186288816131,0.0,0.0,1.0,0.0,0.0
204678627177144320,0.0,0.0,1.0,0.0,0.0
1008722181327638530,0.0,0.0,1.0,1.0,0.0
344670956817629184,0.0,0.0,1.0,1.0,0.0
463549100550815744,0.0,0.0,1.0,1.0,0.0
1130885973154455552,0.0,0.0,1.0,1.0,0.0
144612533997805568,0.0,0.0,1.0,0.0,0.0
357380940986712064,0.0,0.0,0.0,0.0,0.0
382287445280055296,0.0,0.0,0.0,0.0,0.0
241006702906994688,0.0,0.0,1.0,0.0,0.0
184773621477158912,0.0,0.0,1.0,1.0,0.0
1222546314036203526,0.0,0.0,1.0,0.0,0.0
51731456191508480,0.0,0.0,0.0,0.0,0.0
279055667145371648,0.0,0.0,1.0,1.0,0.0
799436912008237056,0.0,0.0,0.0,1.0,0.0
223555347531575297,0.0,0.0,0.0,1.0,0.0
229203609559113729,0.0,0.0,0.0,0.0,0.0
1011783951319425024,0.0,0.0,0.0,0.0,0.0
209438586511163393,0.0,0.0,0.0,1.0,0.0
22718331204,0.0,0.0,0.0,1.0,0.0
310253793906393088,0.0,0.0,0.0,0.0,0.0
992761220250984449,0.0,0.0,1.0,1.0,0.0
608769298027323393,0.0,0.0,1.0,1.0,0.0
1067588434045353985,0.0,0.0,0.0,0.0,0.0
288115233053081600,0.0,0.0,0.0,0.0,0.0
55406670163091456,0.0,0.0,1.0,1.0,0.0
307698014099763200,0.0,0.0,0.0,0.0,0.0
190116729282772992,0.0,0.0,0.0,1.0,0.0
523561696040738816,0.0,0.0,0.0,0.0,0.0
332486333731835904,0.0,0.0,1.0,1.0,0.0
378370886078062592,0.0,0.0,0.0,1.0,0.0
524297122837823490,0.0,0.0,1.0,0.0,0.0
40573354675015680,0.0,0.0,0.0,0.0,0.0
563527604943077378,0.0,0.0,0.0,0.0,0.0
387999722398416896,0.0,0.0,1.0,1.0,0.0
418998562198794240,0.0,0.0,1.0,0.0,0.0
658770659330289664,0.0,0.0,0.0,1.0,0.0
862319793956945921,0.0,0.0,0.0,1.0,0.0
1195518713900019712,0.0,0.0,0.0,1.0,0.0
155278552051359746,0.0,0.0,0.0,0.0,0.0
397640524430966784,0.0,0.0,0.0,1.0,0.0
670615462741327872,0.0,0.0,0.0,1.0,0.0
557199313109909504,0.0,0.0,0.0,1.0,0.0
1065795060355215365,0.0,0.0,0.0,0.0,0.0
616365536654397444,0.0,0.0,1.0,1.0,0.0
164073607092371458,0.0,0.0,0.0,0.0,0.0
901838003722694656,0.0,0.0,0.0,0.0,0.0
223575213886013442,0.0,0.0,0.0,0.0,0.0
781341797628817408,0.0,0.0,1.0,1.0,0.0
1087478504487354371,0.0,0.0,1.0,0.0,0.0
282500976299102210,0.0,0.0,0.0,1.0,0.0
902679819548274688,0.0,0.0,0.0,0.0,0.0
145629760700157953,0.0,0.0,1.0,0.0,0.0
515979847408304128,0.0,0.0,1.0,0.0,0.0
622607108282847232,0.0,0.0,1.0,1.0,0.0
547220506098036736,0.0,0.0,0.0,0.0,0.0
227994477208424449,0.0,0.0,0.0,0.0,0.0
1083979480325066752,0.0,0.0,1.0,1.0,0.0
1215089384518815744,0.0,0.0,1.0,1.0,0.0
927986894595600384,0.0,0.0,0.0,1.0,0.0
221066884471205890,0.0,0.0,1.0,1.0,0.0
821473293551083521,0.0,0.0,0.0,1.0,0.0
1212856800204201985,0.0,0.0,0.0,1.0,0.0
438029368334356480,0.0,0.0,0.0,1.0,0.0
342868082433335297,0.0,0.0,0.0,0.0,1.0
667103803783716864,0.0,0.0,0.0,0.0,1.0
942958738243284992,0.0,0.0,0.0,0.0,1.0
575485310726885376,0.0,0.0,0.0,0.0,1.0
339801333320253440,0.0,0.0,0.0,0.0,1.0
957290890422358016,0.0,0.0,0.0,0.0,1.0
1065319120726577152,0.0,0.0,0.0,0.0,1.0
14918137438,0.0,0.0,0.0,0.0,1.0
1126642895371374593,0.0,0.0,0.0,0.0,1.0
994956800586801154,0.0,0.0,0.0,0.0,1.0
1167895671703101442,0.0,0.0,0.0,0.0,1.0
1064977051764105216,0.0,0.0,0.0,0.0,1.0
469266968818642945,0.0,0.0,0.0,0.0,1.0
907267938931146753,0.0,0.0,0.0,0.0,1.0
615584153023582208,0.0,0.0,0.0,0.0,1.0
643635018414166017,0.0,0.0,0.0,0.0,1.0
770975987366518784,0.0,0.0,0.0,0.0,1.0
659143228936056832,0.0,0.0,0.0,0.0,1.0
1173990109777186818,0.0,0.0,0.0,0.0,1.0
748248557442981888,0.0,0.0,0.0,0.0,1.0
421358939242917888,0.0,0.0,0.0,0.0,1.0
1154874105486827520,0.0,0.0,0.0,0.0,1.0
346664991975424000,0.0,0.0,0.0,0.0,1.0
1101150254664159232,0.0,0.0,0.0,0.0,1.0
320167702893314051,0.0,0.0,0.0,0.0,1.0
618881211289604096,0.0,0.0,0.0,0.0,1.0
836641902615113729,0.0,0.0,0.0,0.0,1.0
617030051154915328,0.0,0.0,0.0,0.0,1.0
469556524780503040,0.0,0.0,0.0,0.0,1.0
599282389051781120,0.0,0.0,0.0,0.0,1.0
345252754140315649,0.0,0.0,0.0,0.0,1.0
355370388148088833,0.0,0.0,0.0,0.0,1.0
245627090714636289,0.0,0.0,0.0,0.0,1.0
1172208456721473536,0.0,0.0,0.0,0.0,1.0
1103127147751882752,0.0,0.0,0.0,0.0,1.0
443898353005256704,0.0,0.0,0.0,0.0,1.0
27946594020102144,0.0,0.0,0.0,0.0,1.0
1033074685263720448,0.0,0.0,0.0,0.0,1.0
1094979554580533249,0.0,0.0,0.0,0.0,1.0
766733029322682368,0.0,0.0,0.0,0.0,1.0
1085220274134548480,0.0,0.0,0.0,0.0,1.0
1124071154828873730,0.0,0.0,0.0,0.0,1.0
189870980032757761,0.0,0.0,0.0,0.0,1.0
491415734262566914,0.0,0.0,0.0,0.0,1.0
779807987644960769,0.0,0.0,0.0,0.0,1.0
528229672891338752,0.0,0.0,0.0,0.0,1.0
831926986515808256,0.0,0.0,0.0,0.0,1.0
376063557424930817,0.0,0.0,0.0,0.0,1.0
355646478376644609,0.0,0.0,0.0,0.0,1.0
1050872730667687937,0.0,0.0,0.0,0.0,1.0
461598503882354689,0.0,0.0,0.0,0.0,0.0
1168182716400979968,0.0,0.0,0.0,0.0,0.0
1144600317209788417,0.0,0.0,0.0,0.0,0.0
1175175198741544968,0.0,0.0,0.0,0.0,0.0
1129094911557623811,0.0,0.0,0.0,0.0,0.0
1174347981568430080,0.0,0.0,0.0,0.0,0.0
901158305615282177,0.0,0.0,0.0,0.0,0.0
91728179802279936,0.0,0.0,0.0,0.0,0.0
565171510478786560,0.0,0.0,0.0,0.0,0.0
368502766626291713,0.0,0.0,0.0,0.0,0.0
807020478938365953,0.0,0.0,0.0,0.0,1.0
542186386485690368,0.0,0.0,0.0,0.0,0.0
360147611660980224,0.0,0.0,0.0,0.0,0.0
985192137741479937,0.0,0.0,0.0,0.0,1.0
209028325866352640,0.0,0.0,0.0,0.0,0.0
1079149769384185856,0.0,0.0,0.0,0.0,0.0
451953557063741440,0.0,0.0,0.0,0.0,0.0
153381990798856192,0.0,0.0,0.0,0.0,0.0
403284457085353984,0.0,0.0,0.0,0.0,0.0
823271370230497281,0.0,0.0,0.0,0.0,0.0
70509135766102017,0.0,0.0,0.0,0.0,0.0
1074527972164554752,0.0,0.0,0.0,0.0,0.0
1218384668032163841,0.0,0.0,0.0,0.0,0.0
1179115526192340995,1.0,0.0,0.0,0.0,0.0
860020870542233601,0.0,0.0,0.0,0.0,0.0
254632791235518465,0.0,0.0,0.0,0.0,0.0
434945224373465089,0.0,0.0,0.0,0.0,0.0
178374868717412352,0.0,0.0,0.0,0.0,0.0
1013807027938840583,0.0,0.0,0.0,0.0,0.0
1091220313180753921,0.0,0.0,0.0,0.0,0.0
994982118181621760,0.0,0.0,0.0,0.0,0.0
204626486634876929,0.0,0.0,0.0,0.0,1.0
53241214065057792,0.0,0.0,0.0,0.0,1.0
242745856216924160,0.0,0.0,0.0,0.0,1.0
738143238284926977,0.0,0.0,0.0,0.0,0.0
1086821744055406592,0.0,0.0,0.0,0.0,0.0
761569564949778433,0.0,0.0,0.0,0.0,0.0
1065426887542038528,0.0,0.0,0.0,0.0,0.0
1108018266834755585,0.0,0.0,0.0,0.0,0.0
212346701707608064,0.0,0.0,0.0,1.0,0.0
811311632680787968,0.0,0.0,0.0,0.0,0.0
536266794143875074,0.0,0.0,0.0,0.0,0.0
217331487501058049,0.0,0.0,0.0,0.0,0.0
266263262167957504,0.0,0.0,0.0,0.0,0.0
954375508023791616,0.0,0.0,0.0,0.0,0.0
1217143705183965188,0.0,0.0,0.0,0.0,0.0
219616334311464962,0.0,0.0,0.0,0.0,0.0
1196642074675666944,0.0,0.0,0.0,0.0,0.0
424774445266268160,0.0,0.0,0.0,0.0,0.0
847652394309636097,0.0,0.0,0.0,0.0,0.0
1216437905041719296,0.0,0.0,0.0,0.0,0.0
582747346536177664,0.0,0.0,0.0,0.0,0.0
342149363381960704,0.0,0.0,0.0,0.0,0.0
671467234699689984,0.0,0.0,0.0,0.0,0.0
236124767206395904,0.0,0.0,0.0,0.0,0.0
289194060659437568,0.0,0.0,0.0,0.0,0.0
683350064148930560,0.0,0.0,0.0,0.0,0.0
324719814729924608,0.0,0.0,0.0,0.0,0.0
686734845335048194,0.0,0.0,0.0,0.0,0.0
443938121432846336,0.0,0.0,0.0,0.0,0.0
693463852793602049,0.0,0.0,0.0,0.0,1.0
801479229275774976,0.0,0.0,0.0,0.0,1.0
1228326213137129474,0.0,0.0,0.0,0.0,0.0
409899423011860481,0.0,0.0,0.0,0.0,0.0
311556691030315008,0.0,0.0,0.0,1.0,0.0
400362505811152896,0.0,0.0,0.0,0.0,0.0
1202959268153970688,0.0,0.0,0.0,0.0,0.0
587674075511795712,0.0,0.0,0.0,0.0,0.0
575345679263907840,0.0,0.0,0.0,0.0,0.0
25846137251,0.0,0.0,0.0,0.0,0.0
416138391559086080,0.0,0.0,0.0,0.0,0.0
1045065071867691008,0.0,0.0,0.0,0.0,0.0
1046804223441227776,0.0,0.0,0.0,0.0,0.0
1218256008465788929,0.0,0.0,0.0,0.0,0.0
1100572976171417600,0.0,0.0,0.0,0.0,0.0
1008769458859491335,0.0,0.0,0.0,0.0,0.0
895288852310614016,0.0,0.0,0.0,0.0,0.0
625854573438078976,0.0,0.0,0.0,0.0,1.0
961332118902239234,0.0,0.0,0.0,0.0,1.0
476402083873050624,0.0,0.0,0.0,0.0,1.0
331157837558456320,0.0,0.0,0.0,0.0,1.0
1184128426837364738,0.0,0.0,0.0,0.0,1.0
221087799225499648,0.0,0.0,0.0,0.0,0.0
500325166849601536,0.0,0.0,0.0,0.0,0.0
492518630337150976,0.0,0.0,0.0,0.0,0.0
627308314854952960,0.0,0.0,0.0,0.0,0.0
1215774967867985920,0.0,0.0,0.0,0.0,0.0
813761476041248768,0.0,0.0,0.0,0.0,0.0
223892949342228480,0.0,0.0,0.0,0.0,0.0
913480982845464576,0.0,0.0,0.0,0.0,0.0
1199892159132045314,0.0,0.0,0.0,0.0,0.0
1180219944124010496,0.0,0.0,0.0,0.0,0.0
649044346889605121,0.0,0.0,0.0,0.0,0.0
783056457797292032,0.0,0.0,0.0,0.0,0.0
1046786490171355137,0.0,0.0,0.0,0.0,0.0
1217297926667558912,0.0,0.0,0.0,0.0,0.0
522873305012129792,0.0,0.0,0.0,0.0,0.0
1163206628734226432,0.0,0.0,0.0,0.0,0.0
1144704504383725568,0.0,0.0,1.0,1.0,0.0
1029768734636994560,0.0,0.0,0.0,0.0,0.0
522958236161277952,0.0,0.0,0.0,0.0,0.0
486812135226609664,0.0,0.0,0.0,0.0,0.0
1096838376739737600,0.0,0.0,0.0,0.0,0.0
94242398040895491,0.0,0.0,0.0,0.0,0.0
314899747259420672,0.0,0.0,0.0,0.0,1.0
171659212588462082,0.0,0.0,0.0,0.0,0.0
795774451413643264,0.0,0.0,0.0,0.0,0.0
1046282579714994176,0.0,0.0,0.0,0.0,0.0
803675002939777024,0.0,0.0,0.0,0.0,0.0
373471481935568896,0.0,0.0,0.0,0.0,0.0
413164240246423552,0.0,0.0,0.0,0.0,0.0
413115927774121984,0.0,0.0,0.0,0.0,0.0
302072320846098432,0.0,0.0,0.0,0.0,0.0
753683889550270465,0.0,0.0,0.0,0.0,0.0
992957796235862016,0.0,0.0,0.0,0.0,0.0
1199518727152246784,0.0,0.0,0.0,0.0,0.0
1097479489657786368,0.0,0.0,0.0,0.0,0.0
936753771698307072,0.0,0.0,0.0,0.0,0.0
248734286151294976,0.0,0.0,0.0,0.0,0.0
1215709929211756544,0.0,0.0,0.0,0.0,0.0
679166310094278657,0.0,0.0,0.0,0.0,0.0
1144484162134409216,0.0,0.0,0.0,0.0,0.0
627516138377756672,0.0,0.0,0.0,0.0,1.0
199182835502952448,0.0,0.0,0.0,0.0,1.0
486270090032058368,0.0,0.0,0.0,0.0,1.0
881943254920560640,0.0,0.0,0.0,0.0,1.0
222461694956404737,0.0,0.0,0.0,0.0,1.0
88058687872184321,0.0,0.0,0.0,0.0,0.0
1097304734879211520,0.0,0.0,0.0,0.0,0.0
603684542470221824,0.0,0.0,0.0,0.0,0.0
202152713054720001,0.0,0.0,0.0,0.0,0.0
371015725147619329,0.0,0.0,0.0,0.0,0.0
962919366793850880,0.0,0.0,0.0,0.0,0.0
1110316698073100288,0.0,0.0,0.0,0.0,0.0
1046032105841528832,0.0,0.0,0.0,0.0,0.0
93128304181248000,0.0,0.0,0.0,0.0,0.0
1225231911171149824,0.0,0.0,0.0,0.0,0.0
454632989650329602,0.0,0.0,0.0,0.0,0.0
398315209418215424,0.0,0.0,0.0,0.0,0.0
160886281356853249,0.0,0.0,0.0,0.0,0.0
24530811589,0.0,0.0,0.0,0.0,0.0
158303936380551169,0.0,0.0,0.0,0.0,0.0
1006549822919278592,0.0,0.0,0.0,0.0,0.0
4778203499,0.0,0.0,0.0,0.0,0.0
786917480471994369,0.0,0.0,0.0,0.0,0.0
569150545753059330,0.0,0.0,0.0,0.0,0.0
352954622727561217,0.0,0.0,0.0,0.0,0.0
1121816923585388544,0.0,0.0,0.0,0.0,0.0
1097543767635030016,0.0,0.0,0.0,0.0,1.0
692403333022101504,0.0,0.0,0.0,0.0,1.0
1128722006751498240,0.0,0.0,0.0,0.0,0.0
1105209404964593664,0.0,0.0,0.0,0.0,0.0
189927504239280128,0.0,0.0,0.0,0.0,0.0
285991227315351553,0.0,0.0,0.0,0.0,0.0
222777629277831168,0.0,0.0,0.0,0.0,0.0
31100813631823872,0.0,0.0,0.0,0.0,0.0
229726437467377664,0.0,0.0,0.0,0.0,0.0
1229613104515997703,0.0,0.0,0.0,0.0,0.0
1178405236383207424,0.0,0.0,0.0,0.0,0.0
89863023031877632,0.0,0.0,0.0,0.0,0.0
1104098040611246080,0.0,0.0,0.0,0.0,0.0
1035601473315299328,0.0,0.0,0.0,0.0,0.0
656655058285694976,0.0,0.0,0.0,0.0,0.0
812876725147209728,0.0,0.0,0.0,0.0,0.0
524388688059715584,0.0,0.0,0.0,0.0,0.0
306598350923374593,0.0,0.0,0.0,0.0,0.0
499673269965164544,0.0,0.0,0.0,0.0,0.0
1179055578225823744,0.0,0.0,0.0,0.0,0.0
1139555648260038656,0.0,0.0,0.0,0.0,0.0
148513166370938881,0.0,0.0,0.0,0.0,0.0
196005705088647169,0.0,0.0,0.0,0.0,0.0
1191723784518197248,0.0,0.0,0.0,0.0,0.0
324402227684966401,0.0,0.0,0.0,0.0,0.0
267851490285219840,0.0,0.0,0.0,0.0,0.0
536727087554777088,0.0,0.0,0.0,0.0,0.0
1214088879482929152,1.0,0.0,0.0,0.0,0.0
574760262772781056,0.0,0.0,0.0,0.0,0.0
1087732214006190081,0.0,0.0,0.0,0.0,0.0
1156057993689088000,0.0,0.0,0.0,0.0,0.0
500090915416199169,0.0,0.0,0.0,0.0,0.0
999329443389853696,0.0,0.0,0.0,0.0,0.0
95917345968619520,0.0,0.0,0.0,0.0,0.0
864960585485692928,0.0,0.0,0.0,0.0,0.0
915959925817327616,0.0,0.0,0.0,0.0,0.0
745668662783152128,0.0,0.0,0.0,0.0,0.0
659207551876075520,0.0,0.0,0.0,0.0,0.0
637297133721227268,0.0,0.0,0.0,0.0,0.0
647459787827904512,0.0,0.0,0.0,0.0,0.0
1036034932609613831,0.0,0.0,0.0,0.0,0.0
116152559504338945,0.0,0.0,0.0,0.0,0.0
544994008158572544,0.0,0.0,0.0,0.0,0.0
1185786265620209664,0.0,0.0,0.0,0.0,0.0
1223006062565040129,0.0,0.0,0.0,0.0,0.0
517085294168768515,0.0,0.0,0.0,0.0,0.0
999329007165468673,0.0,0.0,0.0,0.0,0.0
376143567560773632,0.0,0.0,0.0,0.0,0.0
737706616045215744,0.0,0.0,0.0,0.0,0.0
720089601965170688,0.0,0.0,0.0,0.0,0.0
1211987859781169153,0.0,0.0,0.0,0.0,0.0
27697109099,0.0,0.0,0.0,0.0,0.0
437751829774884864,0.0,0.0,0.0,0.0,0.0
986358595913531392,0.0,0.0,0.0,0.0,0.0
38162704522809344,0.0,0.0,0.0,0.0,0.0
1138287623242485760,0.0,0.0,0.0,0.0,0.0
999122224396169217,0.0,0.0,0.0,0.0,0.0
109844631570747392,0.0,0.0,1.0,0.0,0.0
199334631793897473,0.0,0.0,0.0,0.0,0.0
332545266869751808,0.0,0.0,0.0,0.0,0.0
848336040880472066,0.0,0.0,0.0,0.0,1.0
935651767416709121,0.0,0.0,0.0,0.0,1.0
875483326076923904,0.0,0.0,0.0,0.0,1.0
472141920139898881,0.0,0.0,0.0,0.0,1.0
1161344623249371136,0.0,0.0,0.0,0.0,1.0
1072937546332626945,0.0,0.0,0.0,0.0,1.0
1209678165242724353,0.0,0.0,0.0,0.0,0.0
391253613072629760,0.0,0.0,0.0,0.0,0.0
179636448604078083,0.0,0.0,0.0,0.0,1.0
77809957847842816,0.0,0.0,0.0,0.0,1.0
346645807300222979,0.0,0.0,0.0,0.0,0.0
388016415288336384,0.0,0.0,0.0,0.0,0.0
1081393783592312832,0.0,0.0,1.0,0.0,0.0
728070645519556609,0.0,0.0,1.0,0.0,0.0
232470081299423232,0.0,0.0,1.0,0.0,0.0
1210664483116457986,0.0,0.0,0.0,0.0,0.0
1217216551792697345,0.0,0.0,0.0,0.0,0.0
296298603864010752,0.0,0.0,0.0,0.0,0.0
291416873776594944,0.0,0.0,0.0,1.0,0.0
740302494480273408,0.0,0.0,0.0,0.0,0.0
598103952035598336,0.0,0.0,0.0,0.0,0.0
614579392165998592,0.0,0.0,0.0,0.0,0.0
731343592027881472,1.0,0.0,0.0,0.0,0.0
396008648985833472,0.0,0.0,0.0,0.0,0.0
1207115293014650881,1.0,0.0,0.0,0.0,0.0
1145864493831901184,0.0,0.0,0.0,0.0,0.0
606609975469678592,0.0,0.0,0.0,0.0,0.0
510911926491439105,1.0,0.0,0.0,0.0,0.0
770684119529304064,1.0,0.0,0.0,0.0,0.0
638409547120377856,1.0,0.0,0.0,0.0,0.0
435641634303131648,0.0,0.0,0.0,0.0,0.0
1102958393030070272,1.0,0.0,0.0,0.0,0.0
891019863786999808,1.0,0.0,0.0,0.0,0.0
713724545287331840,0.0,0.0,0.0,0.0,0.0
212892306989252612,1.0,0.0,0.0,0.0,0.0
240986781405835264,0.0,0.0,0.0,0.0,0.0
433052470252539904,1.0,0.0,0.0,0.0,0.0
110077862232592384,0.0,0.0,0.0,0.0,0.0
152431283266523136,0.0,0.0,0.0,0.0,0.0
1223240194926743552,0.0,0.0,0.0,0.0,0.0
514994505976512512,0.0,0.0,0.0,0.0,0.0
266287775802875905,1.0,0.0,0.0,0.0,0.0
782757792042119168,0.0,0.0,0.0,0.0,0.0
613979974417027075,0.0,0.0,0.0,0.0,0.0
141266402685366272,0.0,0.0,0.0,0.0,0.0
1172530561077919744,1.0,0.0,0.0,0.0,0.0
24351803038507008,1.0,0.0,0.0,0.0,0.0
851446525137911809,1.0,0.0,0.0,0.0,0.0
383677401928331264,1.0,0.0,0.0,0.0,0.0
461957128215752704,0.0,0.0,0.0,0.0,0.0
501586909345619968,0.0,0.0,0.0,0.0,0.0
230564020422316032,0.0,0.0,0.0,0.0,0.0
483728818926911489,1.0,0.0,0.0,0.0,0.0
